date,close,weighted_signal,signal,action,opinion,position
2023-11-01,137.0,-0.29036184409359966,-1,SELL,매도,0
2023-11-02,138.07000732421875,0.0,0,HOLD,관망,0
2023-11-03,138.60000610351562,0.0,0,HOLD,관망,0
2023-11-06,139.74000549316406,0.0,0,HOLD,관망,0
2023-11-07,142.7100067138672,0.0,0,HOLD,관망,0
2023-11-08,142.0800018310547,0.0,0,HOLD,관망,0
2023-11-09,140.60000610351562,-0.7096381559064003,-1,HOLD,관망,0
2023-11-10,143.55999755859375,-0.7096381559064003,-1,HOLD,관망,0
2023-11-13,142.58999633789062,0.0,0,HOLD,관망,0
2023-11-14,145.8000030517578,-0.7096381559064003,-1,HOLD,관망,0
2023-11-15,143.1999969482422,-0.7096381559064003,-1,HOLD,관망,0
2023-11-16,142.8300018310547,-0.7096381559064003,-1,HOLD,관망,0
2023-11-17,145.17999267578125,-0.7096381559064003,-1,HOLD,관망,0
2023-11-20,146.1300048828125,-0.7096381559064003,-1,HOLD,관망,0
2023-11-21,143.89999389648438,0.0,0,HOLD,관망,0
2023-11-22,146.7100067138672,0.0,0,HOLD,관망,0
2023-11-24,146.74000549316406,0.0,0,HOLD,관망,0
2023-11-27,147.72999572753906,0.0,0,HOLD,관망,0
2023-11-28,147.02999877929688,0.0,0,HOLD,관망,0
2023-11-29,146.32000732421875,0.0,0,HOLD,관망,0
2023-11-30,146.08999633789062,0.0,0,HOLD,관망,0
2023-12-01,147.02999877929688,0.0,0,HOLD,관망,0
2023-12-04,144.83999633789062,0.0,0,HOLD,관망,0
2023-12-05,146.8800048828125,0.0,0,HOLD,관망,0
2023-12-06,144.52000427246094,0.0,0,HOLD,관망,0
